"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-11-30,155007,"Merrymount","MA","Boston-Cambridge-Newton","Norfolk County","Quincy",6564,548300,-0.00218380345768881,0.00568598679383712,0.0985774393909036,,,"2018-10","2018-Q4",549500,-0.00218380345768881,"2018-09"
2018-11-30,417475,"Brandon Forest","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",6565,174200,0.00345622119815668,0.0116144018583043,0.0726600985221675,,,"2018-11","2018-Q4",174200,0,"2018-11"
2018-11-30,762082,"Glenview Heights","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Wauwatosa",6566,281900,-0.00141693234148069,-0.000354609929078014,0.0228592162554427,,,"2018-09","2018-Q3",282700,-0.00282985496993279,"2018-08"
2018-11-30,761977,"Riverside Drive Park","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Jupiter",6567,310700,-0.000964630225080386,0.013042060645582,0.0391304347826087,,,"2018-10","2018-Q4",311000,-0.000964630225080386,"2018-10"
2018-11-30,761139,"Eastside-Willowbrook","MD","Cumberland","Allegany County","Cumberland",6568,44500,0.00225225225225225,-0.00447427293064877,-0.0111111111111111,,,"2007-02","2007-Q1",72200,-0.383656509695291,"2004-06"
2018-11-30,738006,"Los Cerritos","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",6569,343700,0.00233304170312044,0.0198813056379822,0.0869702719797597,,,"2018-11","2018-Q4",343700,0,"2018-11"
2018-11-30,763754,"Farview","MO","Kansas City","Jackson County","Independence",6570,104100,-0.0028735632183908,0.0622448979591837,0.114561027837259,,,"2007-05","2007-Q2",107100,-0.0280112044817927,"2007-01"
2018-11-30,272076,"Copernicus Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",6571,181000,-0.00330396475770925,0.00332594235033259,0.0844817255841821,,,"2006-03","2006-Q1",188200,-0.0382571732199787,"2005-07"
2018-11-30,197207,"Pitcher","MO","Kansas City","Jackson County","Independence",6572,122600,0.00163398692810458,0.00656814449917898,0.160984848484848,,,"2018-11","2018-Q4",122600,0,"2018-11"
2018-11-30,223421,"Sunset","UT","Provo-Orem","Utah County","Provo",6573,294000,0.014142807864781,0.0533858831959871,0.162055335968379,,,"2018-11","2018-Q4",294000,0,"2018-11"
2018-11-30,127423,"Brookwood","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",6574,286000,0.0141843971631206,0.0324909747292419,0.0768072289156626,,,"2018-11","2018-Q4",286000,0,"2018-11"
2018-11-30,181516,"Fisher Park","NC","Greensboro-High Point","Guilford County","Greensboro",6575,260300,0.00735294117647059,0.0424509411293552,0.218632958801498,,,"2018-11","2018-Q4",260300,0,"2018-11"
2018-11-30,269938,"Wyman Park","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6576,287100,0.00384615384615385,0.0249910746162085,0.01953125,,,"2007-04","2007-Q2",294700,-0.0257889379029522,"2006-09"
2018-11-30,417082,"Brighton","CA","Bakersfield","Kern County","Bakersfield",6577,394600,0.00279542566709022,-0.00202326757713708,-0.032368808239333,,,"2006-10","2006-Q4",546600,-0.278082693011343,"2005-01"
2018-11-30,761909,"English Ranch","CO","Fort Collins","Larimer County","Fort Collins",6578,442100,0.00386012715712988,0.00729095465937571,0.0658148505303761,,,"2018-11","2018-Q4",442100,0,"2018-11"
2018-11-30,762222,"Admirals Cove","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Jupiter",6579,1760000,0.0000568214103074038,-0.00164501673379091,-0.0197170546953325,,,"2018-03","2018-Q1",1830700,-0.0386191074452395,"2016-10"
2018-11-30,403372,"Beverly Woods","IL","Chicago-Naperville-Elgin","Cook County","Chicago",6580,190900,-0.00417318727177882,-0.0077962577962578,-0.0343955488113303,,,"2006-05","2006-Q2",253500,-0.246942800788955,"2005-01"
2018-11-30,268163,"Foothill Square","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",6581,543200,-0.00785388127853881,0,0.0450173143516737,,,"2018-09","2018-Q3",548300,-0.00930147729345249,"2018-08"
2018-11-30,737947,"New Sherwood Forest","NC","Winston-Salem","Forsyth County","Winston-Salem",6582,341000,0.00589970501474926,0.0142772159428911,0.0305228165608945,,,"2018-11","2018-Q4",341000,0,"2018-11"
2018-11-30,274580,"Montecito Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Glendale",6583,1048500,0.0030613221084856,0.00904629005870465,0.091846298031865,,,"2018-11","2018-Q4",1048500,0,"2018-11"
2018-11-30,403402,"West Paces Ferry - Northside","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",6584,1127400,0.000354924578527063,0.0227705706250567,0.130565583634176,,,"2018-11","2018-Q4",1127400,0,"2018-11"
2018-11-30,271737,"Lake Taylor","VA","Virginia Beach-Norfolk-Newport News","Norfolk County","Norfolk",6585,202200,0.00198216055500496,0.00148588410104012,0.0428055698813822,,,"2008-03","2008-Q1",206400,-0.0203488372093023,"2007-09"
2018-11-30,738070,"Forest Highlands","OR","Portland-Vancouver-Hillsboro","Clackamas County","Lake Oswego",6586,860400,0.00443614289049732,-0.00497282294437377,-0.0122833199403054,,,"2018-03","2018-Q1",934400,-0.0791952054794521,"2017-10"
2018-11-30,762788,"Atkinson Park","OK","Oklahoma City","Oklahoma County","Midwest City",6587,73100,0.00412087912087912,-0.00814111261872456,-0.0986436498150432,,,"2017-06","2017-Q2",82800,-0.117149758454106,"2016-09"
2018-11-30,422789,"Eagle Ranch","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",6588,255800,-0.00156128024980484,0.00867507886435331,0.122914837576822,,,"2018-10","2018-Q4",256200,-0.00156128024980484,"2018-10"
2018-11-30,18662,"Huntington Bay","NY","New York-Newark-Jersey City","Suffolk County","Huntington",6589,851800,0.0032979976442874,0.0210980580196596,-0.0446388515029161,,,"2006-09","2006-Q3",1447200,-0.411415146489773,"2001-11"
2018-11-30,168193,"Oakwood","MI","Kalamazoo-Portage","Kalamazoo County","Kalamazoo",6590,93200,0.026431718061674,0.116167664670659,0.216710182767624,,,"2018-11","2018-Q4",93200,0,"2018-11"
2018-11-30,761905,"Rossborough","CO","Fort Collins","Larimer County","Fort Collins",6591,353800,0.00999143591207536,0.0193027945836935,0.0776728601888517,,,"2018-11","2018-Q4",353800,0,"2018-11"
2018-11-30,268477,"Slide Hill Park","CA","Sacramento--Roseville--Arden-Arcade","Yolo County","Davis",6592,622400,0.0115390866244109,0.0387182910547397,0.131636363636364,,,"2018-11","2018-Q4",622400,0,"2018-11"
2018-11-30,260524,"Sierra Vista","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",6593,334600,0.00359928014397121,0.00904704463208685,0.0219914477703115,,,"2006-02","2006-Q1",344000,-0.0273255813953488,"2005-07"
2018-11-30,149393,"Prestonia","KY","Louisville/Jefferson County","Jefferson County","Louisville",6594,120300,0,-0.00578512396694215,0.0424610051993068,,,"2018-06","2018-Q2",121800,-0.0123152709359606,"2018-05"
2018-11-30,268166,"Freeport Manor","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",6595,257000,0.00784313725490196,0.0062646828504307,0.113518197573657,,,"2018-11","2018-Q4",257000,0,"2018-11"
2018-11-30,761372,"Holbrok Park","CO","Denver-Aurora-Lakewood","Jefferson County","Lakewood",6596,433900,0.00509613157285152,0.00813197026022305,-0.0152065365410803,,,"2018-03","2018-Q1",457600,-0.051791958041958,"2017-10"
2018-11-30,753828,"Wissahickon Hills","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",6597,249700,0.00482897384305835,0.00766747376916868,0.0365296803652968,,,"2018-11","2018-Q4",249700,0,"2018-11"
2018-11-30,416382,"Deer Creek","OH","Columbus","Franklin County","Columbus",6598,242800,0.00746887966804979,0.0129328327075511,0.0331914893617021,,,"2018-11","2018-Q4",242800,0,"2018-11"
2018-11-30,417055,"Royal Harbor","FL","Naples-Immokalee-Marco Island","Collier County","Naples",6599,1103900,0.0098801573506541,0.044766231307969,0.278549918925179,,,"2006-04","2006-Q2",1128000,-0.0213652482269504,"2006-02"
2018-11-30,244727,"Kenwood","VA","Roanoke","Roanoke County","Roanoke",6600,77000,0.0144927536231884,0.0724233983286908,0.127379209370425,,,"2008-04","2008-Q2",97900,-0.213483146067416,"2006-04"
2018-11-30,8382,"Bermuda Run","NC","Winston-Salem","Davie County","Advance",6601,238100,0.0280656303972366,0.0438404208680403,0.0715571557155716,,,"2018-11","2018-Q4",238100,0,"2018-11"
2018-11-30,270413,"Jackson Area","NM","Albuquerque","Bernalillo County","Albuquerque",6602,177600,0.00225733634311512,0.0142775556824672,0.105164903546982,,,"2007-08","2007-Q3",180800,-0.0176991150442478,"2007-06"
2018-11-30,762869,"Snowball Gate","PA","Philadelphia-Camden-Wilmington","Bucks County","Levittown",6603,313100,0.00352564102564103,0.0103259115843821,0.00224071702944942,,,"2006-09","2006-Q3",323100,-0.0309501702259362,"2006-01"
2018-11-30,272774,"Anthony Wayne","IN","Fort Wayne","Allen County","Fort Wayne",6604,58100,0.00345423143350604,-0.0152542372881356,0.0175131348511384,,,"2007-07","2007-Q3",63900,-0.0907668231611894,"2002-12"
2018-11-30,274226,"Lake Davis-Greenwood","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",6605,327300,0.00306466441924609,0.00398773006134969,0.0972175662085149,,,"2018-11","2018-Q4",327300,0,"2018-11"
2018-11-30,763200,"Bower","IN","Elkhart-Goshen","Elkhart County","Elkhart",6606,100400,0.00500500500500501,0.0339855818743563,0.106945975744212,,,"2018-11","2018-Q4",100400,0,"2018-11"
2018-11-30,276041,"Westwood","IA","Des Moines-West Des Moines","Polk County","Des Moines",6607,250100,0.00684380032206119,0.0092816787732042,0.0855034722222222,,,"2018-11","2018-Q4",250100,0,"2018-11"
2018-11-30,763128,"Downtown Jewel","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Lake Worth",6608,179300,0.00900393922341024,0.0257437070938215,0.124137931034483,,,"2006-04","2006-Q2",232200,-0.227820844099914,"2005-04"
2018-11-30,761227,"Paradise Island","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Treasure Island",6609,373200,0.00864864864864865,0.028099173553719,0.0804863925883034,,,"2006-04","2006-Q2",407400,-0.0839469808541973,"2005-08"
2018-11-30,215929,"Springs","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",6610,291100,0.00901213171577123,0.019614711033275,0.084171322160149,,,"2006-04","2006-Q2",322800,-0.0982032218091698,"2005-09"
2018-11-30,13811,"Shelter Cove","CA","Eureka-Arcata-Fortuna","Humboldt County","Whitethorn",6611,315100,-0.00974230043997486,-0.0393292682926829,0.0630904183535762,,,"2007-08","2007-Q3",407100,-0.225988700564972,"2006-11"
2018-11-30,761998,"Shawnee Village","KS","Kansas City","Johnson County","Shawnee",6612,162500,0.00432632880098887,0.0226557583385777,0.202812731310141,,,"2018-11","2018-Q4",162500,0,"2018-11"
2018-11-30,184853,"West Highlands","NC","Winston-Salem","Forsyth County","Winston-Salem",6613,342900,0.00823287268450456,-0.00319767441860465,0.0300390507659958,,,"2018-06","2018-Q2",345600,-0.0078125,"2018-04"
2018-11-30,269882,"Patterson Place","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6614,207200,0,0.00241896468311563,0.00729217306757414,,,"2018-06","2018-Q2",211500,-0.0203309692671395,"2018-01"
2018-11-30,761062,"Morrison Ranch","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Agoura Hills",6615,1284700,-0.00178710178710179,-0.00887208764079617,0.0250538578153674,,,"2006-08","2006-Q3",1316100,-0.0238583694248157,"2006-03"
2018-11-30,761197,"College Heights","MI","Ann Arbor","Washtenaw County","Ypsilanti",6616,216800,0.0130841121495327,0.0245746691871456,0.140452393477117,,,"2018-11","2018-Q4",216800,0,"2018-11"
2018-11-30,761016,"Karsten's Park-City Line","IL","Davenport-Moline-Rock Island","Rock Island County","Moline",6617,105100,0.021379980563654,0.0790554414784394,0.188914027149321,,,"2018-11","2018-Q4",105100,0,"2018-11"
2018-11-30,753833,"Dearnley Park","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",6618,253700,0.00714569273521239,0.0448929159802306,0.0869751499571551,,,"2018-11","2018-Q4",253700,0,"2018-11"
2018-11-30,762089,"Pabst Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Wauwatosa",6619,235900,0.00639931740614334,0.0115780445969125,0.0137516115169746,,,"2018-11","2018-Q4",235900,0,"2018-11"
2018-11-30,274659,"Nevius","AL","Mobile","Mobile County","Mobile",6620,93400,0.0141150922909881,-0.00106951871657754,0.126658624849216,,,"2007-07","2007-Q3",97300,-0.040082219938335,"2007-03"
2018-11-30,272854,"Barclay Drive","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",6621,330300,0.0178736517719569,0.0475737392959087,0.0449224928819994,,,"2018-11","2018-Q4",330300,0,"2018-11"
2018-11-30,762839,"The Grove","CA","Riverside-San Bernardino-Ontario","Riverside County","Cathedral City",6622,368800,0.000814111261872456,0.00190165715838087,-0.0199309061918682,,,"2017-10","2017-Q4",377500,-0.023046357615894,"2017-08"
2018-11-30,763102,"North Mainland","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","New Smyrna Beach",6623,198100,0.00507356671740233,0.00916963830871116,0.0503711558854719,,,"2006-06","2006-Q2",220100,-0.0999545661063153,"2005-08"
2018-11-30,259175,"Evergreen","IN","Elkhart-Goshen","Elkhart County","Elkhart",6624,156100,0.00385852090032154,0.0195950359242325,0.0870473537604457,,,"2018-11","2018-Q4",156100,0,"2018-11"
2018-11-30,273156,"Castner Heights","TX","El Paso","El Paso County","El Paso",6625,138700,-0.000720461095100865,-0.000720461095100865,0.0547528517110266,,,"2007-10","2007-Q4",142300,-0.0252986647926915,"2007-06"
2018-11-30,274715,"North Highlands","IN","Fort Wayne","Allen County","Fort Wayne",6626,87100,0.0175233644859813,0.046875,0.126778783958603,,,"2018-11","2018-Q4",87100,0,"2018-11"
2018-11-30,763759,"Browns Valley Central","CA","Napa","Napa County","Napa",6627,848700,0.00711997152011392,0.0327330250669263,0.114803625377643,,,"2018-11","2018-Q4",848700,0,"2018-11"
2018-11-30,762485,"Meridian International Business Center","CO","Denver-Aurora-Lakewood","Douglas County","Parker",6628,548500,0.00513102437236577,0.012927054478301,0.0306275836151823,,,"2018-11","2018-Q4",548500,0,"2018-11"
2018-11-30,763158,"Medlock-North Decatur","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","Decatur",6629,419100,0,0.00842155919153032,0.0771010023130301,,,"2018-11","2018-Q4",419100,0,"2018-11"
2018-11-30,274626,"Murdock","KS","Wichita","Sedgwick County","Wichita",6630,49300,-0.0100401606425703,-0.0237623762376238,0.0292275574112735,,,"2010-06","2010-Q2",60400,-0.183774834437086,"2004-11"
2018-11-30,272766,"Amberton","CA","Bakersfield","Kern County","Bakersfield",6631,260600,0.00153727901614143,0.0136133800077791,0.0382470119521912,,,"2006-06","2006-Q2",348700,-0.252652710065959,"2004-11"
2018-11-30,761937,"Mooney","CA","Visalia-Porterville","Tulare County","Visalia",6632,214700,0.00280242877160206,0.0122583686940123,0.0926208651399491,,,"2006-06","2006-Q2",262300,-0.181471597407549,"2005-05"
2018-11-30,275836,"Uptown","KS","Wichita","Sedgwick County","Wichita",6633,76500,0.0119047619047619,0.0227272727272727,0.0774647887323944,,,"2018-01","2018-Q1",76700,-0.00260756192959583,"2018-01"
2018-11-30,416149,"Bowling Woodlawn","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",6634,720700,0.00125034731869964,0.00390026466081627,-0.0251589341268768,,,"2017-07","2017-Q3",753200,-0.0431492299522039,"2016-10"
2018-11-30,422895,"Trace Ridge","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",6635,252200,0.000396667988893296,0.000793650793650794,0.106625713032032,,,"2018-11","2018-Q4",252200,0,"2018-11"
2018-11-30,417124,"Eagle Crest","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",6636,271800,0.00554938956714761,0.0160747663551402,0.0950846091861402,,,"2018-11","2018-Q4",271800,0,"2018-11"
2018-11-30,417943,"Lesueur Estates","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",6637,253000,0.0071656050955414,0.0226354082457559,0.0938175529615218,,,"2006-04","2006-Q2",287400,-0.119693806541406,"2005-09"
2018-11-30,223187,"Shipyard","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County","Hilton Head Island",6638,304800,-0.000983284169124877,-0.00327011118378025,0.0590687977762335,,,"2006-08","2006-Q3",456400,-0.33216476774759,"2005-02"
2018-11-30,274214,"La Madera","AZ","Tucson","Pima County","Tucson",6639,192400,0.00680272108843537,-0.00362506473329881,0.0201484623541888,,,"2007-05","2007-Q2",223600,-0.13953488372093,"2005-04"
2018-11-30,415994,"Winchester","OH","Columbus","Franklin County","Columbus",6640,105800,-0.00376647834274953,0.00189393939393939,0.17686318131257,,,"2006-04","2006-Q2",111000,-0.0468468468468468,"2004-09"
2018-11-30,125593,"Ortega","FL","Jacksonville","Duval County","Jacksonville",6641,395000,0.0138603696098563,0.0394736842105263,0.0821917808219178,,,"2007-10","2007-Q4",445500,-0.113355780022447,"2005-10"
2018-11-30,403196,"Portola Springs","CA","Los Angeles-Long Beach-Anaheim","Orange County","Irvine",6642,915100,0.00416986722264896,0.00549390176903637,0.057430090131731,,,"2018-11","2018-Q4",915100,0,"2018-11"
2018-11-30,266549,"Barker","KS","Lawrence","Douglas County","Lawrence",6643,172000,0.00702576112412178,0.0147492625368732,0.0430563978168587,,,"2018-11","2018-Q4",172000,0,"2018-11"
2018-11-30,762425,"Charlestowne","SC","Charleston-North Charleston","Charleston County","Charleston",6644,1701200,0.0046654461702002,0.0102137767220903,0.0127396118585546,,,"2018-03","2018-Q1",1704900,-0.00217021526189219,"2018-03"
2018-11-30,205180,"Gene Autry","CA","Riverside-San Bernardino-Ontario","Riverside County","Palm Springs",6645,436800,0.00691562932226833,0.0174703004891684,-0.00387685290763968,,,"2018-02","2018-Q1",441700,-0.0110935023771791,"2017-08"
2018-11-30,343595,"Westhaven Trails","WI","Madison","Dane County","Madison",6646,240400,-0.000415800415800416,-0.00372979693327808,0.0160608622147084,,,"2018-08","2018-Q3",241300,-0.00372979693327808,"2018-06"
2018-11-30,417724,"Park Promenade","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",6647,404000,0.00597609561752988,0.0140562248995984,0.0767590618336887,,,"2006-03","2006-Q1",437100,-0.0757263784031114,"2005-09"
2018-11-30,416076,"East Chautauqua","CO","Boulder","Boulder County","Boulder",6648,1395000,0.00366932872868552,0.034559477899733,0.127728375101051,,,"2018-11","2018-Q4",1395000,0,"2018-11"
2018-11-30,761052,"South Cornelia","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Edina",6649,480300,-0.0094864920602186,-0.013149784261352,0.0324591573516767,,,"2018-09","2018-Q3",488600,-0.0169873106835858,"2018-03"
2018-11-30,12330,"Lauderdale Isles","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",6650,473500,0.00530785562632696,0.0167489800300623,0.115955691727551,,,"2006-07","2006-Q3",612800,-0.227317232375979,"2005-05"
